Date,SPY,^VIX
1993-06-29,25.023582458496094,11.289999961853027
1993-06-30,25.023582458496094,11.260000228881836
1993-07-01,24.95414924621582,11.510000228881836
1993-07-02,24.815340042114258,11.329999923706055
1993-07-06,24.555025100708008,13.869999885559082
1993-07-07,24.624454498291016,13.050000190734863
1993-07-08,24.902082443237305,12.239999771118164
1993-07-09,24.97150230407715,10.800000190734863
1993-07-12,24.95414924621582,10.850000381469727
1993-07-13,24.93679428100586,11.020000457763672
1993-07-14,25.023582458496094,10.779999732971191
1993-07-15,24.919452667236328,10.600000381469727
1993-07-16,24.850034713745117,10.960000038146973
1993-07-19,24.832691192626953,11.460000038146973
1993-07-20,24.902082443237305,11.050000190734863
1993-07-21,24.884735107421875,11.970000267028809
1993-07-22,24.71120834350586,11.6899995803833
1993-07-23,24.832691192626953,11.319999694824219
1993-07-26,24.97150230407715,11.319999694824219
1993-07-27,24.95414924621582,11.34000015258789
1993-07-28,24.902082443237305,11.369999885559082
1993-07-29,25.04091453552246,11.25
1993-07-30,24.902082443237305,11.729999542236328
1993-08-02,24.97150230407715,11.470000267028809
1993-08-03,24.988868713378906,11.489999771118164
1993-08-04,24.988868713378906,11.710000038146973
1993-08-05,24.93679428100586,12.029999732971191
1993-08-06,24.97150230407715,12.329999923706055
1993-08-09,25.110322952270508,12.390000343322754
1993-08-10,25.09299087524414,12.3100004196167
1993-08-11,25.09299087524414,12.069999694824219
1993-08-12,25.023582458496094,12.380000114440918
1993-08-13,25.058271408081055,12.1899995803833
1993-08-16,25.19710922241211,12.010000228881836
1993-08-17,25.283876419067383,11.59000015258789
1993-08-18,25.422685623168945,11.520000457763672
1993-08-19,25.422685623168945,11.630000114440918
1993-08-20,25.440053939819336,11.619999885559082
1993-08-23,25.38799285888672,12.149999618530273
1993-08-24,25.6656494140625,11.800000190734863
1993-08-25,25.682994842529297,12.100000381469727
1993-08-26,25.700342178344727,12.140000343322754
1993-08-27,25.682994842529297,11.90999984741211
1993-08-30,25.787111282348633,11.739999771118164
1993-08-31,25.856536865234375,11.850000381469727
1993-09-01,25.82181167602539,11.479999542236328
1993-09-02,25.73505210876465,11.869999885559082
1993-09-03,25.752403259277344,11.15999984741211
1993-09-07,25.578882217407227,12.899999618530273
1993-09-08,25.49212074279785,13.239999771118164
1993-09-09,25.544178009033203,12.670000076293945
1993-09-10,25.76976776123047,11.699999809265137
1993-09-13,25.787111282348633,12.15999984741211
1993-09-14,25.682994842529297,13.149999618530273
1993-09-15,25.752403259277344,12.699999809265137
1993-09-16,25.64828872680664,13.359999656677246
1993-09-17,25.59856414794922,13.390000343322754
1993-09-20,25.389009475708008,14.600000381469727
1993-09-21,25.301719665527344,17.299999237060547
1993-09-22,25.51125717163086,13.75
1993-09-23,25.65095329284668,13.359999656677246
1993-09-24,25.581085205078125,12.470000267028809
1993-09-27,25.860469818115234,12.489999771118164
1993-09-28,25.808095932006836,12.1899995803833
1993-09-29,25.720788955688477,12.630000114440918
1993-09-30,25.668399810791016,12.989999771118164
1993-10-01,25.79062843322754,11.829999923706055
1993-10-04,25.825559616088867,12.850000381469727
1993-10-05,25.79062843322754,12.970000267028809
1993-10-06,25.773164749145508,12.680000305175781
1993-10-07,25.70334243774414,13.140000343322754
1993-10-08,25.738256454467773,12.039999961853027
1993-10-11,25.79062843322754,12.260000228881836
1993-10-12,25.825559616088867,12.40999984741211
1993-10-13,25.825559616088867,11.380000114440918
1993-10-14,26.157323837280273,11.0
1993-10-15,26.297016143798828,10.869999885559082
1993-10-18,26.227184295654297,11.329999923706055
1993-10-19,26.035099029541016,11.609999656677246
1993-10-20,26.070011138916016,11.319999694824219
1993-10-21,26.035099029541016,11.199999809265137
1993-10-22,25.912857055664062,11.479999542236328
1993-10-25,25.982711791992188,11.829999923706055
1993-10-26,25.96524429321289,11.829999923706055
1993-10-27,25.982711791992188,12.010000228881836
1993-10-28,26.17479705810547,11.880000114440918
1993-10-29,26.17479705810547,11.460000038146973
1993-11-01,26.244640350341797,11.779999732971191
1993-11-02,26.227184295654297,11.739999771118164
1993-11-03,25.895401000976562,13.260000228881836
1993-11-04,25.616018295288086,14.680000305175781
1993-11-05,25.738256454467773,14.970000267028809
1993-11-08,25.773164749145508,14.3100004196167
1993-11-09,25.79062843322754,13.9399995803833
1993-11-10,25.982711791992188,13.720000267028809
1993-11-11,25.912857055664062,13.880000114440918
1993-11-12,26.035099029541016,13.329999923706055
1993-11-15,26.01764678955078,14.460000038146973
1993-11-16,26.139881134033203,15.109999656677246
1993-11-17,26.000179290771484,15.569999694824219
1993-11-18,25.930330276489258,14.649999618530273
1993-11-19,25.87794303894043,15.029999732971191
1993-11-22,25.720788955688477,15.899999618530273
1993-11-23,25.860469818115234,14.270000457763672
1993-11-24,25.96524429321289,13.510000228881836
1993-11-26,25.982711791992188,13.770000457763672
1993-11-29,25.87794303894043,14.119999885559082
1993-11-30,25.895401000976562,13.760000228881836
1993-12-01,25.930330276489258,13.829999923706055
1993-12-02,26.000179290771484,13.510000228881836
1993-12-03,26.10494041442871,12.6899995803833
1993-12-06,26.192241668701172,12.84000015258789
1993-12-07,26.17479705810547,12.40999984741211
1993-12-08,26.17479705810547,12.460000038146973
1993-12-09,26.08748435974121,12.430000305175781
1993-12-10,26.035099029541016,12.600000381469727
1993-12-13,26.192241668701172,10.979999542236328
1993-12-14,26.000179290771484,11.130000114440918
1993-12-15,25.96524429321289,11.029999732971191
1993-12-16,26.052549362182617,10.899999618530273
1993-12-17,26.195741653442383,11.079999923706055
1993-12-20,26.23089599609375,10.75
1993-12-21,26.142995834350586,10.079999923706055
1993-12-22,26.31882667541504,9.3100004196167
1993-12-23,26.301223754882812,9.479999542236328
1993-12-27,26.44186782836914,9.699999809265137
1993-12-28,26.494619369506836,9.819999694824219
1993-12-29,26.45946502685547,10.460000038146973
1993-12-30,26.35396957397461,10.6899995803833
1993-12-31,26.213335037231445,11.65999984741211
1994-01-03,26.142995834350586,12.569999694824219
1994-01-04,26.24848175048828,11.90999984741211
1994-01-05,26.301223754882812,10.9399995803833
1994-01-06,26.301223754882812,11.270000457763672
1994-01-07,26.45946502685547,10.960000038146973
1994-01-10,26.77591323852539,10.739999771118164
1994-01-11,26.723169326782227,11.289999961853027
1994-01-12,26.635278701782227,11.649999618530273
1994-01-13,26.5649356842041,12.079999923706055
1994-01-14,26.670421600341797,11.149999618530273
1994-01-17,26.670421600341797,11.880000114440918
1994-01-18,26.70560073852539,11.630000114440918
1994-01-19,26.635278701782227,11.760000228881836
1994-01-20,26.70560073852539,11.15999984741211
1994-01-21,26.6528377532959,11.09000015258789
1994-01-24,26.547351837158203,11.600000381469727
1994-01-25,26.547351837158203,11.380000114440918
1994-01-26,26.617687225341797,11.170000076293945
1994-01-27,26.863819122314453,10.300000190734863
1994-01-28,26.93413734436035,9.9399995803833
1994-01-31,27.12753677368164,10.630000114440918
1994-02-01,26.986886978149414,10.649999618530273
1994-02-02,27.16271209716797,10.609999656677246
1994-02-03,27.039615631103516,10.75
1994-02-04,26.42430877685547,15.25
1994-02-07,26.547351837158203,13.960000038146973
1994-02-08,26.5649356842041,13.65999984741211
1994-02-09,26.670421600341797,13.300000190734863
1994-02-10,26.44186782836914,14.239999771118164
1994-02-11,26.52978515625,14.460000038146973
1994-02-14,26.5649356842041,14.279999732971191
1994-02-15,26.70560073852539,13.399999618530273
1994-02-16,26.688007354736328,13.130000114440918
1994-02-17,26.52978515625,13.789999961853027
1994-02-18,26.371543884277344,14.699999809265137
1994-02-22,26.635278701782227,13.520000457763672
1994-02-23,26.5649356842041,13.90999984741211
1994-02-24,26.213335037231445,15.960000038146973
1994-02-25,26.336381912231445,14.800000190734863
1994-02-28,26.336381912231445,14.869999885559082
1994-03-01,26.23089599609375,15.829999923706055
1994-03-02,26.26605796813965,16.079999923706055
1994-03-03,26.195741653442383,16.360000610351562
1994-03-04,26.26605796813965,16.0
1994-03-07,26.40671730041504,14.260000228881836
1994-03-08,26.301223754882812,16.229999542236328
1994-03-09,26.42430877685547,14.40999984741211
1994-03-10,26.213335037231445,16.549999237060547
1994-03-11,26.35396957397461,14.869999885559082
1994-03-14,26.389131546020508,16.610000610351562
1994-03-15,26.371543884277344,14.779999732971191
1994-03-16,26.582534790039062,14.510000228881836
1994-03-17,26.582534790039062,12.760000228881836
1994-03-18,26.57672882080078,13.319999694824219
1994-03-21,26.505979537963867,14.34000015258789
1994-03-22,26.57672882080078,13.390000343322754
1994-03-23,26.559036254882812,12.3100004196167
1994-03-24,26.24076271057129,13.430000305175781
1994-03-25,25.993183135986328,13.670000076293945
1994-03-28,26.028564453125,14.899999618530273
1994-03-29,25.515766143798828,16.489999771118164
1994-03-30,25.16212272644043,18.59000015258789
1994-03-31,25.232866287231445,20.450000762939453
1994-04-04,24.84384536743164,23.8700008392334
1994-04-05,25.35662841796875,18.1299991607666
1994-04-06,25.35662841796875,17.3799991607666
1994-04-07,25.480411529541016,16.979999542236328
1994-04-08,25.285911560058594,16.920000076293945
1994-04-11,25.39199447631836,16.610000610351562
1994-04-12,25.35662841796875,16.420000076293945
1994-04-13,25.224010467529297,17.020000457763672
1994-04-14,25.232866287231445,16.270000457763672
1994-04-15,25.232866287231445,15.979999542236328
1994-04-18,25.06486701965332,17.219999313354492
1994-04-19,25.100236892700195,16.93000030517578
1994-04-20,25.073715209960938,17.010000228881836
1994-04-21,25.40967559814453,14.930000305175781
1994-04-22,25.383161544799805,14.9399995803833
1994-04-25,25.648386001586914,14.260000228881836
1994-04-26,25.621868133544922,13.800000190734863
1994-04-28,25.436199188232422,14.510000228881836
1994-04-29,25.515766143798828,13.770000457763672
1994-05-02,25.6749210357666,14.109999656677246
1994-05-03,25.648386001586914,13.8100004196167
1994-05-04,25.604209899902344,14.289999961853027
1994-05-05,25.568819046020508,14.5600004196167
1994-05-06,25.32126235961914,15.079999923706055
1994-05-09,25.100236892700195,16.15999984741211
1994-05-10,25.294742584228516,15.1899995803833
1994-05-11,25.06486701965332,15.550000190734863
1994-05-12,25.18864631652832,15.460000038146973
1994-05-13,25.18864631652832,14.539999961853027
1994-05-16,25.197484970092773,14.670000076293945
1994-05-17,25.568819046020508,14.079999923706055
1994-05-18,25.754478454589844,12.550000190734863
1994-05-19,25.878263473510742,12.329999923706055
1994-05-20,25.781015396118164,12.789999961853027
1994-05-23,25.73680877685547,13.489999771118164
1994-05-24,25.84290313720703,12.729999542236328
1994-05-25,25.913633346557617,12.430000305175781
1994-05-26,25.931324005126953,12.5
1994-05-27,25.957828521728516,12.489999771118164
1994-05-31,25.922460556030273,13.029999732971191
1994-06-01,26.037397384643555,12.720000267028809
1994-06-02,26.01087760925293,12.729999542236328
1994-06-03,26.161178588867188,12.1899995803833
1994-06-06,26.15234375,13.029999732971191
1994-06-07,26.116975784301758,13.050000190734863
1994-06-08,25.904783248901367,13.319999694824219
1994-06-09,26.046239852905273,13.210000038146973
1994-06-10,26.090469360351562,12.6899995803833
1994-06-13,26.12582778930664,11.920000076293945
1994-06-14,26.32917022705078,11.600000381469727
1994-06-15,26.22307777404785,11.520000457763672
1994-06-16,26.276132583618164,11.220000267028809
1994-06-17,26.12944984436035,12.3100004196167
1994-06-20,25.906957626342773,13.960000038146973
1994-06-21,25.684480667114258,14.699999809265137
1994-06-22,25.78236198425293,14.020000457763672
1994-06-23,25.631074905395508,14.119999885559082
1994-06-24,25.097091674804688,16.719999313354492
1994-06-27,25.533178329467773,15.529999732971191
1994-06-28,25.408578872680664,15.039999961853027
1994-06-29,25.48867416381836,14.420000076293945
1994-06-30,25.3284854888916,14.970000267028809
1994-07-01,25.38187599182129,14.359999656677246
1994-07-05,25.515380859375,14.920000076293945
1994-07-06,25.479785919189453,14.699999809265137
1994-07-07,25.586589813232422,14.010000228881836
1994-07-08,25.577669143676758,13.260000228881836
1994-07-11,25.48867416381836,13.829999923706055
1994-07-12,25.524272918701172,13.399999618530273
1994-07-13,25.568790435791016,12.420000076293945
1994-07-14,25.844663619995117,11.640000343322754
1994-07-15,25.853553771972656,11.279999732971191
1994-07-18,25.898054122924805,11.4399995803833
1994-07-19,25.844663619995117,11.649999618530273
1994-07-20,25.728984832763672,11.699999809265137
1994-07-21,25.78236198425293,11.649999618530273
1994-07-22,25.826862335205078,11.220000267028809
1994-07-25,25.86246109008789,11.460000038146973
1994-07-26,25.835765838623047,11.65999984741211
1994-07-27,25.835765838623047,11.930000305175781
1994-07-28,25.889175415039062,12.029999732971191
1994-07-29,26.147253036499023,11.130000114440918
1994-08-01,26.27184295654297,11.170000076293945
1994-08-02,26.307464599609375,11.270000457763672
1994-08-03,26.31634521484375,11.350000381469727
1994-08-04,26.165054321289062,12.180000305175781
1994-08-05,26.076053619384766,12.34000015258789
1994-08-08,26.138349533081055,12.40999984741211
1994-08-09,26.182857513427734,12.539999961853027
1994-08-10,26.28074073791504,11.90999984741211
1994-08-11,26.182857513427734,12.130000114440918
1994-08-12,26.387535095214844,11.09000015258789
1994-08-15,26.378637313842773,12.0600004196167
1994-08-16,26.56553840637207,11.390000343322754
1994-08-17,26.547740936279297,11.539999961853027
1994-08-18,26.458763122558594,12.069999694824219
1994-08-19,26.44094467163086,12.829999923706055
1994-08-22,26.414243698120117,12.619999885559082
1994-08-23,26.56553840637207,11.75
1994-08-24,26.850322723388672,11.569999694824219
1994-08-25,26.77912139892578,12.020000457763672
1994-08-26,27.161828994750977,12.1899995803833
1994-08-29,27.14400863647461,11.819999694824219
1994-08-30,27.215213775634766,11.229999542236328
1994-08-31,27.14400863647461,11.970000267028809
1994-09-01,27.055011749267578,11.859999656677246
1994-09-02,26.939329147338867,11.399999618530273
1994-09-06,26.948219299316406,11.6899995803833
1994-09-07,26.921525955200195,11.8100004196167
1994-09-08,27.055011749267578,11.859999656677246
1994-09-09,26.770254135131836,13.119999885559082
1994-09-12,26.690134048461914,14.010000228881836
1994-09-13,26.770254135131836,13.770000457763672
1994-09-14,26.796932220458984,13.09000015258789
1994-09-15,27.135116577148438,11.880000114440918
1994-09-16,26.941984176635742,12.800000190734863
1994-09-19,26.96886444091797,13.0600004196167
1994-09-20,26.458492279052734,14.449999809265137
1994-09-21,26.458492279052734,14.489999771118164
1994-09-22,26.39581871032715,13.890000343322754
1994-09-23,26.30628204345703,14.529999732971191
1994-09-26,26.440584182739258,14.5600004196167
1994-09-27,26.42268180847168,14.130000114440918
1994-09-28,26.628620147705078,13.25
1994-09-29,26.494293212890625,13.970000267028809
1994-09-30,26.458492279052734,14.279999732971191
1994-10-03,26.39581871032715,15.4399995803833
1994-10-04,26.001853942871094,16.65999984741211
1994-10-05,26.010801315307617,15.920000076293945
1994-10-06,25.93022918701172,16.239999771118164
1994-10-07,26.0466365814209,14.920000076293945
1994-10-10,26.324188232421875,14.720000267028809
1994-10-11,26.718156814575195,13.550000190734863
1994-10-12,26.753976821899414,14.510000228881836
1994-10-13,26.843502044677734,14.899999618530273
1994-10-14,26.959909439086914,13.319999694824219
1994-10-17,26.906190872192383,14.760000228881836
1994-10-18,26.843502044677734,14.59000015258789
1994-10-19,26.96886444091797,15.130000114440918
1994-10-20,26.7897891998291,15.989999771118164
1994-10-21,26.68232536315918,15.90999984741211
1994-10-24,26.458492279052734,16.969999313354492
1994-10-25,26.485370635986328,16.1299991607666
1994-10-26,26.58383560180664,15.699999809265137
1994-10-27,26.74500846862793,15.670000076293945
1994-10-28,27.30910301208496,14.5600004196167
1994-10-31,27.210613250732422,14.5600004196167
1994-11-01,26.906190872192383,14.84000015258789
1994-11-02,26.753976821899414,15.34000015258789
1994-11-03,26.897232055664062,15.579999923706055
1994-11-04,26.548025131225586,16.75
1994-11-07,26.628620147705078,17.3700008392334
1994-11-08,26.834550857543945,16.299999237060547
1994-11-09,26.87932777404785,16.420000076293945
1994-11-10,26.691293716430664,16.0
1994-11-11,26.592805862426758,16.5
1994-11-14,26.843502044677734,16.68000030517578
1994-11-15,26.753976821899414,16.65999984741211
1994-11-16,26.843502044677734,15.5600004196167
1994-11-17,26.664424896240234,15.90999984741211
1994-11-18,26.628620147705078,16.0
1994-11-21,26.3599853515625,16.1299991607666
1994-11-22,25.786962509155273,17.239999771118164
1994-11-23,25.93022918701172,18.40999984741211
1994-11-25,26.055566787719727,17.440000534057617
1994-11-28,26.171977996826172,16.829999923706055
1994-11-29,26.163021087646484,16.149999618530273
1994-11-30,26.127180099487305,15.949999809265137
1994-12-01,25.86754035949707,16.690000534057617
1994-12-02,26.109291076660156,16.549999237060547
1994-12-05,26.136154174804688,16.100000381469727
1994-12-06,26.154077529907227,16.049999237060547
1994-12-07,25.966053009033203,16.280000686645508
1994-12-08,25.71532440185547,18.149999618530273
1994-12-09,25.813827514648438,16.040000915527344
1994-12-12,25.98394203186035,15.460000038146973
1994-12-13,26.08243751525879,14.479999542236328
1994-12-14,26.21674346923828,13.029999732971191
1994-12-15,26.29732894897461,12.869999885559082
1994-12-16,26.425764083862305,12.789999961853027
1994-12-19,26.461870193481445,13.020000457763672
1994-12-20,26.380640029907227,12.979999542236328
1994-12-21,26.66042709350586,12.050000190734863
1994-12-22,26.579206466674805,12.420000076293945
1994-12-23,26.606273651123047,11.819999694824219
1994-12-27,26.75068473815918,12.069999694824219
1994-12-28,26.61528968811035,12.8100004196167
1994-12-29,26.633346557617188,12.859999656677246
1994-12-30,26.317481994628906,13.199999809265137
1995-01-03,26.443830490112305,14.25
1995-01-04,26.570178985595703,13.529999732971191
1995-01-05,26.570178985595703,13.5
1995-01-06,26.597248077392578,13.130000114440918
1995-01-09,26.624343872070312,13.329999923706055
1995-01-10,26.651397705078125,12.520000457763672
1995-01-11,26.669450759887695,12.149999618530273
1995-01-12,26.678485870361328,12.829999923706055
1995-01-13,26.994367599487305,11.100000381469727
1995-01-16,27.156814575195312,11.140000343322754
1995-01-17,27.165851593017578,11.789999961853027
1995-01-18,27.138757705688477,11.569999694824219
1995-01-19,26.985326766967773,11.859999656677246
1995-01-20,26.886064529418945,12.149999618530273
1995-01-23,26.967288970947266,12.789999961853027
1995-01-24,27.003389358520508,11.9399995803833
1995-01-25,27.07559585571289,11.460000038146973
1995-01-26,27.1026611328125,11.25
1995-01-27,27.210960388183594,11.25
1995-01-30,27.09364128112793,12.260000228881836
1995-01-31,27.201923370361328,11.960000038146973
1995-02-01,27.19292449951172,11.729999542236328
1995-02-02,27.355369567871094,11.130000114440918
1995-02-03,27.743471145629883,10.979999542236328
1995-02-06,27.860790252685547,11.220000267028809
1995-02-07,27.896894454956055,11.170000076293945
1995-02-08,27.896894454956055,11.420000076293945
1995-02-09,27.896894454956055,11.630000114440918
1995-02-10,27.9329833984375,11.279999732971191
1995-02-13,27.942001342773438,11.40999984741211
1995-02-14,27.978105545043945,11.430000305175781
1995-02-15,28.13153076171875,11.520000457763672
1995-02-16,28.095428466796875,11.609999656677246
1995-02-17,27.987125396728516,11.710000038146973
1995-02-21,27.978105545043945,12.050000190734863
1995-02-22,28.18568992614746,11.390000343322754
1995-02-23,28.230810165405273,11.149999618530273
1995-02-24,28.30301856994629,10.84000015258789
1995-02-27,28.077383041381836,12.510000228881836
1995-02-28,28.312042236328125,11.75
1995-03-01,28.13153076171875,11.649999618530273
1995-03-02,28.16762351989746,12.020000457763672
1995-03-03,28.17664909362793,11.449999809265137
1995-03-06,28.19471549987793,12.170000076293945
1995-03-07,27.978105545043945,14.220000267028809
1995-03-08,28.05030059814453,13.720000267028809
1995-03-09,28.041292190551758,13.359999656677246
1995-03-10,28.45644760131836,12.380000114440918
1995-03-13,28.42937469482422,12.149999618530273
1995-03-14,28.636940002441406,12.100000381469727
1995-03-15,28.58279037475586,12.420000076293945
1995-03-16,28.75428581237793,11.949999809265137
1995-03-17,28.78287696838379,11.800000190734863
1995-03-20,28.78287696838379,11.34000015258789
1995-03-21,28.71027946472168,11.529999732971191
1995-03-22,28.73749542236328,11.289999961853027
1995-03-23,28.755661010742188,11.430000305175781
1995-03-24,29.163984298706055,11.1899995803833
1995-03-27,29.281940460205078,11.829999923706055
1995-03-28,29.281940460205078,11.329999923706055
1995-03-29,29.27287483215332,12.510000228881836
1995-03-30,29.21842384338379,12.619999885559082
1995-03-31,29.100467681884766,13.369999885559082
1995-04-03,29.17306137084961,13.5
1995-04-04,29.363603591918945,12.619999885559082
1995-04-05,29.363603591918945,12.960000038146973
1995-04-06,29.472503662109375,12.8100004196167
1995-04-07,29.445283889770508,12.850000381469727
1995-04-10,29.49972152709961,12.789999961853027
1995-04-11,29.399904251098633,12.729999542236328
1995-04-12,29.49972152709961,12.039999961853027
1995-04-13,29.663055419921875,11.479999542236328
1995-04-17,29.490633010864258,12.329999923706055
1995-04-18,29.390846252441406,12.960000038146973
1995-04-19,29.363603591918945,13.09000015258789
1995-04-20,29.40898323059082,12.100000381469727
1995-04-21,29.55417823791504,11.859999656677246
1995-04-24,29.89898681640625,11.920000076293945
1995-04-25,29.81730842590332,12.40999984741211
1995-04-26,29.84453582763672,12.279999732971191
1995-04-27,29.91712760925293,11.930000305175781
1995-04-28,29.96251678466797,11.75
1995-05-01,29.88083839416504,12.140000343322754
1995-05-02,29.94434356689453,11.880000114440918
1995-05-03,30.36174964904785,11.6899995803833
1995-05-04,30.343610763549805,12.640000343322754
1995-05-05,30.307302474975586,12.0600004196167
1995-05-08,30.525094985961914,12.220000267028809
1995-05-09,30.49787139892578,12.75
1995-05-10,30.534168243408203,13.079999923706055
1995-05-11,30.615819931030273,12.979999542236328
1995-05-12,30.63397979736328,11.84000015258789
1995-05-15,30.779151916503906,12.380000114440918
1995-05-16,30.797317504882812,12.199999809265137
1995-05-17,30.67933464050293,12.359999656677246
1995-05-18,30.23472023010254,13.130000114440918
1995-05-19,30.252866744995117,12.8100004196167
1995-05-22,30.588605880737305,11.680000305175781
1995-05-23,30.869905471801758,11.550000190734863
1995-05-24,30.85175895690918,11.260000228881836
1995-05-25,30.878995895385742,11.630000114440918
1995-05-26,30.525094985961914,12.199999809265137
1995-05-30,30.516021728515625,12.520000457763672
1995-05-31,31.151199340820312,12.850000381469727
1995-06-01,31.069557189941406,12.210000038146973
1995-06-02,31.09676742553711,12.979999542236328
1995-06-05,31.287330627441406,13.449999809265137
1995-06-06,31.232868194580078,13.0
1995-06-07,31.069557189941406,12.84000015258789
1995-06-08,30.99695587158203,12.890000343322754
1995-06-09,30.81548500061035,12.760000228881836
1995-06-12,30.98786735534668,11.90999984741211
1995-06-13,31.3236083984375,11.289999961853027
1995-06-14,31.296398162841797,11.289999961853027
1995-06-15,31.4325008392334,11.229999542236328
1995-06-16,31.525833129882812,10.75
1995-06-19,31.881790161132812,11.210000038146973
1995-06-20,31.79962158203125,11.15999984741211
1995-06-21,31.781373977661133,11.319999694824219
1995-06-22,32.20124053955078,11.4399995803833
1995-06-23,32.13735580444336,11.119999885559082
1995-06-26,31.754016876220703,11.800000190734863
1995-06-27,31.690114974975586,12.369999885559082
1995-06-28,31.854394912719727,11.739999771118164
1995-06-29,31.79962158203125,11.59000015258789
1995-06-30,31.781373977661133,11.380000114440918
1995-07-03,31.90003204345703,11.569999694824219
1995-07-05,32.01870346069336,12.100000381469727
